symbol,return_type,parameters,binary_abi,source_url
switch_ivr_wait_for_silence,switch_status_t,"switch_core_session_t *session, uint32_t thresh, uint32_t silence_hits, uint32_t listen_hits, uint32_t timeout_ms, const char *file",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L424
switch_ivr_gentones,switch_status_t,"switch_core_session_t *session, const char *script, int32_t loops, switch_input_args_t *args",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L427
switch_ivr_record_file,switch_status_t,"_In_ switch_core_session_t *session, _In_ switch_file_handle_t *fh, _In_z_ const char *file, _In_opt_ switch_input_args_t *args, _In_ uint32_t limit",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L438
switch_ivr_record_file_event,switch_status_t,"_In_ switch_core_session_t *session, _In_ switch_file_handle_t *fh, _In_z_ const char *file, _In_opt_ switch_input_args_t *args, _In_ uint32_t limit, switch_event_t *vars",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L451
switch_play_and_get_digits,switch_status_t,"switch_core_session_t *session, uint32_t min_digits, uint32_t max_digits, uint32_t max_tries, uint32_t timeout, const char *valid_terminators, const char *audio_file, const char *bad_input_audio_file, const char *var_name, char *digit_buffer, uint32_t digit_buffer_length, const char *digits_regex, uint32_t digit_timeout, const char *transfer_on_failure",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L472
switch_ivr_speak_text_handle,switch_status_t,"switch_core_session_t *session, switch_speech_handle_t *sh, switch_codec_t *codec, switch_timer_t *timer, const char *text, switch_input_args_t *args",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L485
switch_ivr_clear_speech_cache,void,switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L488
switch_ivr_speak_text,switch_status_t,"switch_core_session_t *session, const char *tts_name, const char *voice_name, const char *text, switch_input_args_t *args",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L498
switch_ivr_originate,switch_status_t,"switch_core_session_t *session, switch_core_session_t **bleg, switch_call_cause_t *cause, const char *bridgeto, uint32_t timelimit_sec, const switch_state_handler_table_t *table, const char *cid_name_override, const char *cid_num_override, switch_caller_profile_t *caller_profile_override, switch_event_t *ovars, switch_originate_flag_t flags, switch_call_cause_t *cancel_cause, switch_dial_handle_t *dh",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L517
switch_ivr_enterprise_originate,switch_status_t,"switch_core_session_t *session, switch_core_session_t **bleg, switch_call_cause_t *cause, const char *bridgeto, uint32_t timelimit_sec, const switch_state_handler_table_t *table, const char *cid_name_override, const char *cid_num_override, switch_caller_profile_t *caller_profile_override, switch_event_t *ovars, switch_originate_flag_t flags, switch_call_cause_t *cancel_cause, switch_dial_handle_list_t *hl",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L530
switch_ivr_bridge_display,void,"switch_core_session_t *session, switch_core_session_t *peer_session",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L543
switch_ivr_multi_threaded_bridge,switch_status_t,"_In_ switch_core_session_t *session, _In_ switch_core_session_t *peer_session, switch_input_callback_function_t dtmf_callback, void *session_data, void *peer_session_data",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L554
switch_ivr_bridge_bleg,switch_status_t,"switch_core_session_t *session, switch_core_session_t *peer_session, uint32_t max_wait_ms",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L564
switch_ivr_signal_bridge,switch_status_t,"switch_core_session_t *session, switch_core_session_t *peer_session",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L573
switch_ivr_check_hold,void,switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L575
switch_ivr_session_transfer,switch_status_t,"_In_ switch_core_session_t *session, const char *extension, const char *dialplan, const char *context",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L585
switch_ivr_schedule_transfer,uint32_t,"time_t runtime, const char *uuid, char *extension, char *dialplan, char *context",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L597
switch_ivr_schedule_hangup,uint32_t,"time_t runtime, const char *uuid, switch_call_cause_t cause, switch_bool_t bleg",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L608
switch_ivr_uuid_bridge,switch_status_t,"const char *originator_uuid, const char *originatee_uuid",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L617
switch_ivr_media,switch_status_t,"const char *uuid, switch_media_flag_t flags",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L625
switch_ivr_3p_media,switch_status_t,"const char *uuid, switch_media_flag_t flags",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L626
switch_ivr_nomedia,switch_status_t,"const char *uuid, switch_media_flag_t flags",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L633
switch_ivr_3p_nomedia,switch_status_t,"const char *uuid, switch_media_flag_t flags",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L634
switch_ivr_bg_media,void,"const char *uuid, switch_media_flag_t flags, switch_bool_t on, switch_bool_t is3p, uint32_t delay",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L636
switch_ivr_hold_uuid,switch_status_t,"const char *uuid, const char *message, switch_bool_t moh",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L645
switch_ivr_hold_toggle_uuid,switch_status_t,"const char *uuid, const char *message, switch_bool_t moh",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L654
switch_ivr_unhold_uuid,switch_status_t,const char *uuid,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L661
switch_ivr_hold,switch_status_t,"switch_core_session_t *session, const char *message, switch_bool_t moh",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L670
switch_ivr_unhold,switch_status_t,switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L677
switch_ivr_schedule_broadcast,uint32_t,"time_t runtime, const char *uuid, const char *path, switch_media_flag_t flags",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L687
switch_ivr_broadcast,switch_status_t,"const char *uuid, const char *path, switch_media_flag_t flags",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L696
switch_ivr_broadcast_in_thread,void,"switch_core_session_t *session, const char *app, int flags",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L697
switch_ivr_transfer_variable,switch_status_t,"switch_core_session_t *sessa, switch_core_session_t *sessb, char *var",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L706
switch_ivr_digit_stream_parser_new,switch_status_t,"switch_memory_pool_t *pool, switch_ivr_digit_stream_parser_t ** parser",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L721
switch_ivr_digit_stream_parser_destroy,switch_status_t,switch_ivr_digit_stream_parser_t *parser,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L728
switch_ivr_digit_stream_new,switch_status_t,"switch_ivr_digit_stream_parser_t *parser, switch_ivr_digit_stream_t ** stream",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L736
switch_ivr_digit_stream_destroy,switch_status_t,switch_ivr_digit_stream_t ** stream,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L743
switch_ivr_digit_stream_parser_set_event,switch_status_t,"switch_ivr_digit_stream_parser_t *parser, char *digits, void *data",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L752
switch_ivr_digit_stream_parser_del_event,switch_status_t,"switch_ivr_digit_stream_parser_t *parser, char *digits",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L760
switch_ivr_digit_stream_parser_feed,void *,"switch_ivr_digit_stream_parser_t *parser, switch_ivr_digit_stream_t *stream, char digit",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L769
switch_ivr_digit_stream_reset,switch_status_t,switch_ivr_digit_stream_t *stream,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L776
switch_ivr_digit_stream_parser_set_terminator,switch_status_t,"switch_ivr_digit_stream_parser_t *parser, char digit",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L784
switch_ivr_menu_init,switch_status_t,"switch_ivr_menu_t ** new_menu, switch_ivr_menu_t *main, const char *name, const char *greeting_sound, const char *short_greeting_sound, const char *invalid_sound, const char *exit_sound, const char *transfer_sound, const char *confirm_macro, const char *confirm_key, const char *tts_engine, const char *tts_voice, int confirm_attempts, int inter_timeout, int digit_len, int timeout, int max_failures, int max_timeouts, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L844
switch_ivr_menu_bind_action,switch_status_t,"switch_ivr_menu_t *menu, switch_ivr_action_t ivr_action, const char *arg, const char *bind",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L868
switch_ivr_menu_bind_function,switch_status_t,"switch_ivr_menu_t *menu, switch_ivr_menu_action_function_t *function, const char *arg, const char *bind",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L882
switch_ivr_menu_execute,switch_status_t,"switch_core_session_t *session, switch_ivr_menu_t *stack, char *name, void *obj",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L894
switch_ivr_menu_stack_free,switch_status_t,switch_ivr_menu_t *stack,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L901
switch_ivr_menu_stack_xml_build,switch_status_t,"switch_ivr_menu_xml_ctx_t *xml_menu_ctx, switch_ivr_menu_t ** menu_stack, switch_xml_t xml_menus, switch_xml_t xml_menu",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L913
switch_ivr_menu_str2action,switch_status_t,"const char *action_name, switch_ivr_action_t *action",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L916
switch_ivr_menu_stack_xml_add_custom,switch_status_t,"switch_ivr_menu_xml_ctx_t *xml_menu_ctx, const char *name, switch_ivr_menu_action_function_t *function",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L924
switch_ivr_menu_stack_xml_init,switch_status_t,"switch_ivr_menu_xml_ctx_t ** xml_menu_ctx, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L932
switch_ivr_phrase_macro_event,switch_status_t,"switch_core_session_t *session, const char *macro_name, const char *data, switch_event_t *event, const char *lang, switch_input_args_t *args",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L934
switch_ivr_delay_echo,void,"switch_core_session_t *session, uint32_t delay_ms",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L937
switch_ivr_find_bridged_uuid,switch_status_t,"const char *uuid, char *b_uuid, switch_size_t blen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L938
switch_ivr_intercept_session,switch_status_t,"switch_core_session_t *session, const char *uuid, switch_bool_t bleg",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L939
switch_ivr_park_session,void,switch_core_session_t *session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ivr.h#L940
